"Dataset","Source","Sample_ID","Cohort","Type","Is_TCGA_Barcode_Like"
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_09CO018","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_09CO019","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_09CO022","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_11CO005","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_11CO007","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_11CO008","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_11CO010","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_11CO018","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_11CO019","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_11CO020","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_11CO021","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_11CO022","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_11CO027","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_11CO030","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_11CO031","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_11CO032","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_11CO033","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_11CO036","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_11CO037","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_11CO039","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_11CO042","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_11CO043","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_11CO044","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_11CO045","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_11CO047","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_11CO048","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_11CO051","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_11CO052","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_11CO053","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_11CO054","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_11CO057","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_11CO058","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_11CO059","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_11CO060","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_11CO061","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_11CO062","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_11CO070","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_11CO072","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_11CO077","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_11CO079","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_14CO002","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_14CO003","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_14CO005","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_15CO001","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_15CO002","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_16CO002","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_16CO003","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_16CO006","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_16CO011","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_16CO012","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_20CO001","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_20CO003","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_20CO004","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_20CO007","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_21CO006","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_21CO007","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_22CO004","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_22CO006","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_24CO005","COAD",NA,FALSE
"CPTAC","bulk_data/LinkedOmicsKB_PanCancer_RNAseq_RSEM.qs","COAD_27CO004","COAD",NA,FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_01BR001","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_01BR008","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_01BR009","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_01BR010","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_01BR015","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_01BR017","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_01BR018","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_01BR020","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_01BR023","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_01BR025","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_01BR026","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_01BR027","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_01BR030","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_01BR031","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_01BR032","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_01BR033","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_01BR040","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_01BR042","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_01BR043","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_01BR044","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_03BR002","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_03BR004","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_03BR005","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_03BR006","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_03BR010","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_03BR011","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_03BR013","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_05BR001","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_05BR003","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_05BR004","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_05BR005","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_05BR009","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_05BR016","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_05BR026","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_05BR029","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_05BR038","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_05BR042","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_05BR043","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_05BR044","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_05BR045","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_06BR003","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_06BR005","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_06BR006","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_06BR014","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_09BR001","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_09BR004","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_09BR005","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_09BR007","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_11BR003","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_11BR004","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_11BR006","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_11BR009","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_11BR010","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_11BR011","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_11BR012","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_11BR013","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_11BR014","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_11BR015","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_11BR016","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_11BR017","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_11BR018","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_11BR019","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_11BR020","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_11BR022","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_11BR023","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_11BR024","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_11BR025","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_11BR027","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_11BR028","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_11BR030","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_11BR031","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_11BR032","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_11BR036","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_11BR038","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_11BR040","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_11BR042","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_11BR043","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_11BR044","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_11BR047","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_11BR049","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_11BR050","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_11BR051","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_11BR053","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_11BR054","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_11BR055","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_11BR056","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_11BR058","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_11BR059","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_11BR060","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_11BR072","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_11BR073","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_11BR074","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_11BR075","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_11BR080","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_13BR009","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_14BR005","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_14BR008","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_14BR014","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_15BR003","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_16BR012","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_18BR002","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_18BR003","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_18BR004","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_18BR006","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_18BR007","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_18BR009","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_18BR010","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_18BR016","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_18BR017","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_18BR019","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_20BR001","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_20BR002","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_20BR005","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_20BR006","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_20BR007","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_20BR008","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_21BR001","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_21BR002","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_21BR010","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_22BR005","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_22BR006","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","BRCA_604","BRCA","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","CCRCC_C3L-00004","CCRCC","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","CCRCC_C3L-00010","CCRCC","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","CCRCC_C3L-00011","CCRCC","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","CCRCC_C3L-00026","CCRCC","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","CCRCC_C3L-00079","CCRCC","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","CCRCC_C3L-00088","CCRCC","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","CCRCC_C3L-00096","CCRCC","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","CCRCC_C3L-00097","CCRCC","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","CCRCC_C3L-00103","CCRCC","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","CCRCC_C3L-00183","CCRCC","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","CCRCC_C3L-00360","CCRCC","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","CCRCC_C3L-00369","CCRCC","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","CCRCC_C3L-00416","CCRCC","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","CCRCC_C3L-00418","CCRCC","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","CCRCC_C3L-00447","CCRCC","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","CCRCC_C3L-00448","CCRCC","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","CCRCC_C3L-00561","CCRCC","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","CCRCC_C3L-00581","CCRCC","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","CCRCC_C3L-00583","CCRCC","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","CCRCC_C3L-00606","CCRCC","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","CCRCC_C3L-00607","CCRCC","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","CCRCC_C3L-00610","CCRCC","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","CCRCC_C3L-00765","CCRCC","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","CCRCC_C3L-00766","CCRCC","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","CCRCC_C3L-00790","CCRCC","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","CCRCC_C3L-00791","CCRCC","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","CCRCC_C3L-00792","CCRCC","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","CCRCC_C3L-00796","CCRCC","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","CCRCC_C3L-00799","CCRCC","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","CCRCC_C3L-00800","CCRCC","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","CCRCC_C3L-00812","CCRCC","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","CCRCC_C3L-00813","CCRCC","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","CCRCC_C3L-00814","CCRCC","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","CCRCC_C3L-00817","CCRCC","Tumor",FALSE
"CPTAC","bulk_data/CPTAC_Omics_Split/ATF3_cptac.qs","CCRCC_C3L-00902","CCRCC","Tumor",FALSE
